,-0.4699999999999998,-0.4652999999999998,-0.46059999999999984,-0.45589999999999986,-0.4511999999999999,-0.4464999999999999,-0.4417999999999999,-0.43709999999999993,-0.43239999999999995,-0.42769999999999997,-0.423
biomass_dilution,0.04283618927001953,0.042115211486816406,0.04139423370361328,0.040673255920410156,0.03995227813720703,0.039231300354003906,0.03851032257080078,0.037789344787597656,0.03706836700439453,0.036347389221191406,0.03562641143798828
protein_biomass_to_biomass,0.015246622193938249,0.014992160914892912,0.014737626374607899,0.014483018542082416,0.014228337386605873,0.013973677969309145,0.013718754985380388,0.013463853679619463,0.013208878930874154,0.012953830709815038,0.012698708987374853
mRNA_biomass_to_biomass,4.417501713262181e-05,4.3364740840990666e-05,4.255673455297972e-05,4.175099908253196e-05,4.0947535245021176e-05,4.014705814643401e-05,3.934742573734422e-05,3.855078170487232e-05,3.775641258070271e-05,3.69643191870375e-05,3.617450234739186e-05
tRNA_biomass_to_biomass,0.0002685900776213313,0.0002636641545299504,0.0002587520084054467,0.0002538536443076326,0.00024896906730500904,0.00024396386806398526,0.00023924129490204214,0.00023439810968103753,0.00022956873191365746,0.00022475316671000873,0.0002199514191881558
rRNA_biomass_to_biomass,0.0019439354548264588,0.0019082966303211842,0.0018727570358040267,0.0018373167101138465,0.0018019756921522512,0.0017667583954454945,0.0017315917353296331,0.0016965488745775484,0.0016616054777701603,0.0016267615841095025,0.0015920172328550597
ncRNA_biomass_to_biomass,1.0460549835369654e-06,1.0039348054659636e-06,9.628968060681595e-07,9.229282735703499e-07,8.840164977498553e-07,8.461516135863822e-07,8.093123830011296e-07,7.734946313777885e-07,7.386828110410153e-07,7.048642195167979e-07,6.72026155880066e-07
DNA_biomass_to_biomass,0.002540726203382873,0.0024979671802539336,0.002455207825350377,0.0024124481548925066,0.002369688184571965,0.002326927929560034,0.0022841674045159474,0.002241406623595223,0.00219864560045801,0.0021558843482774553,0.0021131228797480832
lipid_biomass_to_biomass,0.008211293110943868,0.008073088475908725,0.007934883840873581,0.0077966792058384365,0.007658474570803293,0.007520269935768149,0.007382065300733005,0.007243860665697861,0.007105656030662716,0.006967451395627573,0.006829246760592428
constituent_biomass_to_biomass,0.0059727972502987975,0.005872268837421137,0.005771740424543476,0.005671212011665815,0.0055706835987881535,0.005470155185910493,0.005369626773032832,0.005269098360155171,0.00516856994727751,0.00506804153439985,0.004967513121522189
prosthetic_group_biomass_to_biomass,3.077892280152825e-05,3.030610321484373e-05,2.983172695248542e-05,2.9355794232042617e-05,2.8878305271911577e-05,2.8360002450191396e-05,2.7918659510118598e-05,2.743650314915408e-05,2.695279142986604e-05,2.646752457446616e-05,2.598070280588351e-05
peptidoglycan_biomass_to_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_2ddglcn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_2hxmp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_2pg_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_2pglyc_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3amba_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3amp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3cmp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3gmp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3pg_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3ump_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_4abut_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_5mtr_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_6pgc_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_Larab_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_Lcyst_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_abt__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ac_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_acac_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_acgam_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_acmana_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_acnam_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
