rxn_id,-4.5,-4.0,-3.5,-3.0,-2.5,-2.0,-1.5,-1.0,-0.5,-0.0
biomass_dilution,0.09920883178710938,0.09948921203613281,0.09976959228515625,0.10004901885986328,0.10032939910888672,0.10060977935791016,0.1008901596069336,0.10117053985595703,0.10145092010498047,0.10172080993652344
protein_biomass_to_biomass,0.034910789768802374,0.03500770151386701,0.03510460437625651,0.03520116942519727,0.03529805458311787,0.03539493088629666,0.035491798344079666,0.03558865696582611,0.0356855067609085,0.035778468009640865
mRNA_biomass_to_biomass,0.00011495599420801997,0.00011533238079914036,0.00011570904439535229,0.00011608467174344029,0.00011646188799878236,0.0001168393809496891,0.00011721715049311118,0.00011759519652612267,0.00011797351894590291,0.00011834796802355102
tRNA_biomass_to_biomass,0.0006975990958424414,0.0006998861649374628,0.0007021749354603151,0.0007044574402809484,0.0007067496055229496,0.0007090434704038526,0.0007113390343281678,0.0007136362967010873,0.0007159352569284875,0.0007182065638241052
rRNA_biomass_to_biomass,0.005046475103195523,0.005063071359776696,0.005079680274937183,0.005096244259825977,0.005112878434381696,0.005129525256110919,0.005146184721218047,0.005162856825912445,0.005179541566408457,0.00519597861090369
ncRNA_biomass_to_biomass,9.645666927599016e-06,9.593501573974558e-06,9.5402826648986e-06,9.48577185039119e-06,9.430431711235273e-06,9.374022640685895e-06,9.316539509365704e-06,9.257977187665795e-06,9.198330545745691e-06,9.250503901496763e-06
DNA_biomass_to_biomass,0.005880537808619788,0.00589711337394244,0.005913688332671286,0.00593020630556618,0.005946780038331723,0.00596335314958714,0.00597992563430243,0.005996497487421335,0.006013068703861297,0.0060290193026438475
lipid_biomass_to_biomass,0.019017396525708948,0.019071142772667058,0.019124889019625172,0.01917845245621948,0.01923219870317759,0.019285944950135702,0.019339691197093813,0.019393437444051927,0.019447183691010037,0.019498919023966315
constituent_biomass_to_biomass,0.013833028749784787,0.013872123132570543,0.013911217515356301,0.01395017892405095,0.013989273306836707,0.014028367689622463,0.014067462072408221,0.014106556455193977,0.014145650837979735,0.014183282505763303
prosthetic_group_biomass_to_biomass,6.10838290685555e-05,6.141573444830187e-05,6.174854214494506e-05,6.208180345517441e-05,6.241641480436419e-05,6.275192862116989e-05,6.308834495596549e-05,6.34256638591744e-05,6.376388538126963e-05,6.394919243327332e-05
peptidoglycan_biomass_to_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_2ddglcn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_2hxmp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_2pg_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_2pglyc_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3amba_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3amp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
