rxn_id,0.0,0.05,0.1,0.15000000000000002
biomass_dilution,0.23355865478515625,0.2245464324951172,0.21549034118652344,0.20644283294677732
protein_biomass_to_biomass,0.0802373059154857,0.07725700116352814,0.07425518426193485,0.071248806250991
mRNA_biomass_to_biomass,0.0003365410842150685,0.0003193997893663635,0.00030250644152615425,0.0002859604129282857
tRNA_biomass_to_biomass,0.001993815724205908,0.001892272453950753,0.0017921977981550101,0.0016941797987448971
rRNA_biomass_to_biomass,0.014733824362373875,0.013983334759359024,0.01324370784424165,0.01251929056669839
ncRNA_biomass_to_biomass,0.00010283711555719587,9.557263993557241e-05,8.848404452824924e-05,8.163925512536836e-05
DNA_biomass_to_biomass,0.013597791606396535,0.013107224828063018,0.012608109349979031,0.012103920592114448
lipid_biomass_to_biomass,0.044770989336834544,0.043043431398895236,0.041307464184221,0.03957314226282098
constituent_biomass_to_biomass,0.03256588680871778,0.031309281647747024,0.030046559678585293,0.02878503447624353
prosthetic_group_biomass_to_biomass,8.617825390893285e-05,8.18506597874653e-05,7.758643601384502e-05,7.3405814927979e-05
peptidoglycan_biomass_to_biomass,0.0,0.0,0.0,0.0
EX_2ddglcn_e,0.0,0.0,0.0,0.0
EX_2hxmp_e,0.0,0.0,0.0,0.0
EX_2pg_e,0.0,0.0,0.0,0.0
EX_2pglyc_e,0.0,0.0,0.0,0.0
EX_3amba_e,0.0,0.0,0.0,0.0
EX_3amp_e,0.0,0.0,0.0,0.0
EX_3cmp_e,0.0,0.0,0.0,0.0
EX_3gmp_e,0.0,0.0,0.0,0.0
EX_3pg_e,0.0,0.0,0.0,0.0
EX_3ump_e,0.0,0.0,0.0,0.0
EX_4abut_e,0.0,0.0,0.0,0.0
EX_5mtr_e,0.0,0.0,0.0,0.0
EX_6pgc_e,0.0,0.0,0.0,0.0
EX_Larab_e,0.0,0.0,0.0,0.0
EX_Lcyst_e,0.0,0.0,0.0,0.0
EX_abt__L_e,0.0,0.0,0.0,0.0
EX_ac_e,0.0,0.0,0.0,0.0
EX_acac_e,0.0,0.0,0.0,0.0
EX_acgam_e,0.0,0.0,0.0,0.0
EX_acmana_e,0.0,0.0,0.0,0.0
EX_acnam_e,0.0,0.0,0.0,0.0
EX_actn__R_e,0.0,0.0,0.0,0.0
EX_ade_e,0.0,0.0,0.0,0.0
EX_adn_e,0.0,0.0,0.0,0.0
EX_akg_e,0.0,0.0,0.0,0.0
EX_ala_B_e,0.0,0.0,0.0,0.0
EX_ala__D_e,0.0,0.0,0.0,0.0
EX_ala_L_Thr__L_e,0.0,0.0,0.0,0.0
EX_ala_L_asp__L_e,0.0,0.0,0.0,0.0
EX_ala__L_e,0.0,0.0,0.0,0.0
EX_ala_L_gln__L_e,0.0,0.0,0.0,0.0
EX_ala_L_glu__L_e,0.0,0.0,0.0,0.0
EX_L_alagly_e,0.0,0.0,0.0,0.0
EX_ala_L_his__L_e,0.0,0.0,0.0,0.0
EX_ala_L_leu__L_e,0.0,0.0,0.0,0.0
EX_alaala_e,0.0,0.0,0.0,0.0
EX_alltn_e,0.0,0.0,0.0,0.0
EX_amp_e,0.0,0.0,0.0,0.0
EX_amylase_e,0.0,0.0,0.0,0.0
EX_antim_e,0.0,0.0,0.0,0.0
EX_arab__D_e,0.0,0.0,0.0,0.0
EX_arab__L_e,0.0,0.0,0.0,0.0
EX_arbt_e,0.0,0.0,0.0,0.0
EX_arg__L_e,0.0,0.0,0.0,0.0
EX_argp_e,0.0,0.0,0.0,0.0
EX_arsenb_e,0.0,0.0,0.0,0.0
EX_arsna_e,0.0,0.0,0.0,0.0
EX_arsni2_e,0.0,0.0,0.0,0.0
EX_asn__L_e,0.0,0.0,0.0,0.0
EX_asp__L_e,0.0,0.0,0.0,0.0
EX_bilea_e,0.0,0.0,0.0,0.0
EX_btd_RR_e,0.0,0.0,0.0,0.0
EX_buts_e,0.0,0.0,0.0,0.0
EX_ca2_e,0.0,0.0,0.0,0.0
EX_cbl2_e,0.0,0.0,0.0,0.0
EX_cd2_e,0.0,0.0,0.0,0.0
EX_cellb_e,0.0,0.0,0.0,0.0
EX_cgly_e,0.0,0.0,0.0,0.0
EX_chitob_e,0.0,0.0,0.0,0.0
EX_chol_e,0.0,0.0,0.0,0.0
EX_chols_e,0.0,0.0,0.0,0.0
EX_chor_e,-0.1156091790648854,-0.16139023672264405,-0.2071302152708084,-0.25285808616560923
EX_cit_e,0.0,0.0,0.0,0.0
EX_citr__L_e,0.0,0.0,0.0,0.0
EX_cmp_e,0.0,0.0,0.0,0.0
EX_co2_e,9.120662695947203,8.959957818584241,8.804555597207273,8.649225815245877
EX_cobalt2_e,-1.644390261442171e-10,-1.5199359416282896e-10,-1.3998083610840994e-10,-1.2847321310396477e-10
EX_crn_e,0.0,0.0,0.0,0.0
EX_cro4_e,0.0,0.0,0.0,0.0
EX_csn_e,0.0,0.0,0.0,0.0
EX_ctbt_e,0.0,0.0,0.0,0.0
EX_cu2_e,0.0,0.0,0.0,0.0
EX_cys__D_e,0.0,0.0,0.0,0.0
EX_cys__L_e,0.0,0.0,0.0,0.0
EX_cyst__L_e,0.0,0.0,0.0,0.0
EX_cytd_e,0.0,0.0,0.0,0.0
EX_dad_2_e,0.0,0.0,0.0,0.0
