,-3.299840891238539e-07,-2.933191903323146e-07,-2.566542915407753e-07,-2.1998939274923597e-07,-1.833244939576966e-07,-1.466595951661573e-07,-1.0999469637461799e-07,-7.332979758307865e-08,-3.6664898791539324e-08
biomass_dilution,0.10172080993652344,0.10172080993652344,0.10172080993652344,0.10172080993652344,0.10172080993652344,0.09851360321044922,0.08556175231933594,0.07011985778808594,0.04977989196777344
protein_biomass_to_biomass,0.0357784699095407,0.035778469909540096,0.0357784699095395,0.03577846800982518,0.0357784699095383,0.03460769685006279,0.03013199077202199,0.024767873460125975,0.017654838772979357
mRNA_biomass_to_biomass,0.00011834789149044533,0.00011834789149027106,0.00011834789149009679,0.00011834796801471141,0.00011834789148974819,0.00011660625637580672,9.901045193275552e-05,7.890814605870422e-05,5.3938433181344e-05
tRNA_biomass_to_biomass,0.0007182061105122744,0.0007182061105112911,0.0007182061105103076,0.0007182065637641063,0.0007182061105083403,0.000701565072474595,0.0005958203585076468,0.0004749629526630423,0.00032471263237860944
rRNA_biomass_to_biomass,0.005195975337546073,0.005195975337542265,0.005195975337538457,0.005195978610621717,0.005195975337530837,0.005094096187743135,0.004324588982291585,0.0034457984221261777,0.0023550356342252545
ncRNA_biomass_to_biomass,9.250500869314688e-06,9.250500864735105e-06,9.250500860155521e-06,9.250503696994529e-06,9.250500850996366e-06,3.4175718388226724e-05,2.8102823119364043e-05,2.0723496554948694e-05,1.1031096051613515e-05
DNA_biomass_to_biomass,0.0060290193026438475,0.0060290193026438475,0.0060290193026438475,0.0060290193026438475,0.0060290193026438475,0.0058394345869882455,0.005073108630473541,0.004158376821063358,0.0029525157696658464
lipid_biomass_to_biomass,0.019498919023966315,0.019498919023966315,0.019498919023966315,0.019498919023966315,0.019498919023966315,0.018884127770496487,0.016401380219686578,0.013441314808986774,0.009542335369794245
constituent_biomass_to_biomass,0.014183282505763303,0.014183282505763303,0.014183282505763303,0.014183282505763303,0.014183282505763303,0.013736090637367042,0.011930169506029065,0.009777053022808053,0.006940981607656269
prosthetic_group_biomass_to_biomass,6.395003007452394e-05,6.395003008500549e-05,6.395003009548705e-05,6.394919270058886e-05,6.39500301164541e-05,3.298065239257368e-05,2.8335766011042214e-05,2.2917836378045683e-05,1.3655842040009939e-05
peptidoglycan_biomass_to_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_2ddglcn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_2hxmp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_2pg_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_2pglyc_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3amba_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3amp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3cmp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3gmp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3pg_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3ump_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_4abut_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
