,-3.6000000000000005e-08,-3.2e-08,-2.8000000000000003e-08,-2.4000000000000003e-08,-2e-08,-1.6e-08,-1.2000000000000002e-08,-8e-09,-4e-09,-0.0
biomass_dilution,0.10172080993652344,0.10172080993652344,0.10172080993652344,0.10172080993652344,0.10172080993652344,0.10172080993652344,0.10172080993652344,0.10172080993652344,0.10172080993652344,0.10172080993652344
protein_biomass_to_biomass,0.03577846990955423,0.03577846990955246,0.03577846990955069,0.03577846990954892,0.03577846990954715,0.035778469909545384,0.035778469909543614,0.035778469909541845,0.03577846990954007,0.0357784699095383
mRNA_biomass_to_biomass,0.00011834789148925472,0.00011834789148930956,0.0001183478914893644,0.00011834789148941923,0.00011834789148947406,0.0001183478914895289,0.00011834789148958374,0.00011834789148963858,0.00011834789148969341,0.00011834789148974824
tRNA_biomass_to_biomass,0.0007182061105055429,0.0007182061105058537,0.0007182061105061646,0.0007182061105064755,0.0007182061105067864,0.0007182061105070973,0.0007182061105074081,0.0007182061105077191,0.0007182061105080299,0.0007182061105083409
rRNA_biomass_to_biomass,0.005195975337511209,0.00519597533751339,0.005195975337515571,0.005195975337517753,0.005195975337519934,0.005195975337522115,0.005195975337524296,0.0051959753375264775,0.005195975337528659,0.0051959753375308395
ncRNA_biomass_to_biomass,9.250500847243478e-06,9.250500847660464e-06,9.25050084807745e-06,9.250500848494435e-06,9.250500848911423e-06,9.250500849328409e-06,9.250500849745395e-06,9.25050085016238e-06,9.250500850579368e-06,9.250500850996354e-06
DNA_biomass_to_biomass,0.0060290193026438475,0.0060290193026438475,0.0060290193026438475,0.0060290193026438475,0.0060290193026438475,0.0060290193026438475,0.0060290193026438475,0.0060290193026438475,0.0060290193026438475,0.0060290193026438475
lipid_biomass_to_biomass,0.019498919023966315,0.019498919023966315,0.019498919023966315,0.019498919023966315,0.019498919023966315,0.019498919023966315,0.019498919023966315,0.019498919023966315,0.019498919023966315,0.019498919023966315
constituent_biomass_to_biomass,0.014183282505763303,0.014183282505763303,0.014183282505763303,0.014183282505763303,0.014183282505763303,0.014183282505763303,0.014183282505763303,0.014183282505763303,0.014183282505763303,0.014183282505763303
prosthetic_group_biomass_to_biomass,6.395003011823378e-05,6.39500301180356e-05,6.395003011783742e-05,6.395003011763924e-05,6.395003011744106e-05,6.395003011724288e-05,6.39500301170447e-05,6.395003011684651e-05,6.395003011664833e-05,6.395003011645016e-05
peptidoglycan_biomass_to_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_2ddglcn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_2hxmp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_2pg_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_2pglyc_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3amba_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3amp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3cmp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3gmp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3pg_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3ump_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_4abut_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_5mtr_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
