,-0.002340428346509199,-0.002080380752452621,-0.0018203331583960436,-0.001560285564339466,-0.0013002379702828882,-0.0010401903762263106,-0.000780142782169733,-0.0005200951881131553,-0.00026004759405657765
biomass_dilution,0.10172080993652344,0.10172080993652344,0.10172080993652344,0.10172080993652344,0.10172080993652344,0.10164165496826172,0.1015625,0.09060287475585938,0.04944133758544922
protein_biomass_to_biomass,0.03577847003754849,0.035778470005545945,0.0357784699735434,0.035778469941540846,0.03577846990922068,0.03574406068677818,0.03570965586038895,0.03200449417204044,0.017618048526796777
mRNA_biomass_to_biomass,0.00011834788839472753,0.00011834788916848271,0.0001183478899422379,0.00011834789071599308,0.00011834789150385594,0.00011872845837456517,0.00011910902464476385,0.0001013946029065916,5.070063784928692e-05
tRNA_biomass_to_biomass,0.00071820609176417,0.0007182060964502127,0.0007182061011362555,0.0007182061058222982,0.0007182061106026598,0.000720834183910425,0.0007234621124887809,0.0006178354268247175,0.0003098463648891705
rRNA_biomass_to_biomass,0.005195975180255149,0.005195975219574072,0.005195975258892995,0.005195975298211918,0.005195975338061759,0.005211121730640458,0.005226261429128172,0.004450420834528855,0.0022261432856024374
ncRNA_biomass_to_biomass,9.250547104953571e-06,9.250535541464204e-06,9.250523977974836e-06,9.250512414485468e-06,9.250500985727056e-06,9.232132521890543e-06,9.213787692823012e-06,2.8114628705134505e-05,9.932803394866129e-06
DNA_biomass_to_biomass,0.0060290193026438475,0.0060290193026438475,0.0060290193026438475,0.0060290193026438475,0.0060290193026438475,0.0060243412737319545,0.006019663193391153,0.005371499488688534,0.0029324391356671054
lipid_biomass_to_biomass,0.019498919023966315,0.019498919023966315,0.019498919023966315,0.019498919023966315,0.019498919023966315,0.019483745763770658,0.019468572503575,0.01736771580274977,0.009477437690644144
constituent_biomass_to_biomass,0.014183282505763303,0.014183282505763303,0.014183282505763303,0.014183282505763303,0.014183282505763303,0.014172245656201338,0.014161208806639373,0.012633070551626041,0.006893775805312923
prosthetic_group_biomass_to_biomass,6.394996296145003e-05,6.394997975020015e-05,6.394999653895028e-05,6.39500133277004e-05,6.395002983865475e-05,5.13109460195295e-05,3.867186058220521e-05,2.5801276016546332e-05,1.2861038969319655e-05
peptidoglycan_biomass_to_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_2ddglcn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_2hxmp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_2pg_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_2pglyc_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3amba_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3amp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3cmp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3gmp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3pg_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3ump_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_4abut_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_5mtr_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_6pgc_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_Larab_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_Lcyst_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
