,name,FS_flux,FS_essential,MC_flux,MC_essential
BSU01370,adk,4.8887141458565395e-08,False,1.5940233514997823e-07,False
BSU01380,mapA,7.58924480575191e-12,True,1.3148384142545835e-11,True
BSU01390,infA,8.85426255057534e-11,True,1.6967697556511948e-10,True
BSU01400,rpmJ,7.702115559784529e-07,True,1.153719595359535e-06,True
BSU01410,rpsM,7.702115559784529e-07,True,1.153719595359535e-06,True
BSU01420,rpsK,7.702115559784529e-07,True,1.153719595359535e-06,True
BSU01430,rpoA,1.6513333652905034e-08,True,4.8192806591228313e-08,True
BSU01440,rplQ,7.702115559784529e-07,True,1.153719595359535e-06,True
BSU01490,rplM,7.702115559784529e-07,True,1.153719595359535e-06,True
BSU01500,rpsI,7.702115559784529e-07,True,1.153719595359535e-06,True
BSU01530,cwlD,0.0,False,0.0,False
BSU01580,ybaR,0.0,False,2.8349992212182522e-09,False
BSU01610,feuC,0.0,False,0.0,False
BSU01620,feuB,0.0,False,0.0,False
BSU01630,feuA,0.0,False,0.0,False
BSU01680,murP,0.0,False,0.0,False
BSU01730,sigW,0.0,False,0.0,False
BSU01770,glmM,3.1773138418270633e-08,False,0.0,False
BSU01780,glmS,0.0,False,3.800874507211117e-08,False
BSU02090,ybxI,0.0,False,0.0,False
BSU02130,glpQA,0.0,False,0.0,False
BSU02140,glpT,0.0,False,0.0,False
BSU02230,purT,0.0,False,4.5678564299560296e-09,False
BSU02270,pssA,6.5897208233572786e-09,True,0.0,False
BSU02290,psd,4.829048957398987e-09,True,0.0,False
BSU02340,gltP,0.0,False,0.0,False
BSU02350,gamP,0.0,False,0.0,False
BSU02360,gamA,0.0,False,0.0,False
BSU02390,ilvE,0.0,False,0.0,False
BSU02400,ybgF,0.0,False,0.0,False
BSU02420,glnT,0.0,False,0.0,False
BSU02430,glsA,0.0,False,0.0,False
BSU02460,kdgD,0.0,False,0.0,False
BSU02480,gudP,0.0,False,0.0,False
BSU02490,gudD,0.0,False,0.0,False
BSU02510,garD,0.0,False,0.0,False
BSU02630,tatAD,0.0,False,0.0,False
BSU02640,tatCD,-2.3250756045918293e-33,False,0.0,False
BSU02750,natA,0.0,False,0.0,False
BSU02760,natB,0.0,False,0.0,False
BSU02850,znuA,0.0,False,0.0,False
BSU02860,znuC,0.0,False,0.0,False
BSU02870,znuB,0.0,False,0.0,False
BSU02980,opuAA,0.0,False,0.0,False
BSU02990,opuAB,0.0,False,0.0,False
BSU03000,opuAC,0.0,False,0.0,False
BSU03010,amhX,0.0,False,0.0,False
BSU03040,amyE,0.0,False,0.0,False
BSU03050,lctE,2.1334530436678508e-05,False,2.1334530436678508e-05,False
BSU03060,lctP,9.142084883320972e-07,False,0.0,False
BSU03070,mdr,0.0,False,0.0,False
BSU03130,nadE,3.628918967935684e-17,True,5.4845696560211315e-15,False
BSU03150,aroK,0.0,False,3.435749757832454e-08,False
BSU03200,putB,0.0,False,0.0,False
BSU03220,putP,0.0,False,0.0,False
BSU03270,ffoR,0.0,False,0.0,False
BSU03280,nasF,0.0,False,0.0,False
BSU03290,nasE,0.0,False,0.0,False
BSU03300,nasD,0.0,False,0.0,False
BSU03310,nasC,0.0,False,0.0,False
BSU03320,nasB,0.0,False,0.0,False
BSU03330,nasA,0.0,False,0.0,False
BSU03790,thrD,0.0,False,0.0,False
BSU03800,pbtN,0.0,False,0.0,False
BSU03810,pbtO,0.0,False,0.0,False
BSU03820,pbtP,0.0,False,0.0,False
BSU03830,pbtQ,0.0,False,0.0,False
BSU03860,nfrAB,0.0,False,0.0,False
BSU03900,gabT,0.0,False,0.0,False
BSU03910,gabD,0.0,False,0.0,False
BSU03930,gdh,0.0,False,0.0,False
BSU03950,cutJ,0.0,False,0.0,False
BSU03981,mtlA,0.0,False,0.0,False
BSU03990,mtlD,0.0,False,0.0,False
BSU04000,ycsA,0.0,False,0.0,False
BSU04030,ycsD,4.358841319257888e-09,False,0.0,False
BSU04340,poxB,0.0,False,0.0,False
BSU04360,mntH,2.178798612457051e-13,False,0.0,False
BSU04470,dctP,0.0,False,0.0,False
BSU04520,ydbM,0.0,False,0.0,False
BSU04560,ddlA,3.412655461090977e-08,True,0.0,False
BSU04570,murF,2.8509760555900624e-08,True,0.0,False
BSU04620,acpS,0.0,False,0.0,False
BSU04640,alrA,1.80493251747402e-08,False,0.0,False
BSU04730,sigB,4.3506844634782306e-11,True,2.758593844148972e-11,False
BSU04740,rsbX,2.273996686522573e-08,False,6.223430800943147e-08,True
BSU05340,arsF,0.0,False,0.0,False
BSU05740,phoB,0.0,False,0.0,False
BSU05810,gmuB,0.0,False,0.0,False
BSU05820,gmuA,0.0,False,0.0,False
BSU05830,gmuC,0.0,False,0.0,False
BSU05860,gmuE,0.0,False,0.0,False
BSU05900,thiL,0.0,False,0.0,False
BSU05980,tatAY,0.0,False,0.0,False
BSU05990,tatCY,0.0,False,0.0,False
BSU06020,groES,7.483084287154781e-12,True,5.967183568167557e-11,True
BSU06030,groEL,7.483084287154781e-12,True,5.967183568167557e-11,True
BSU06150,gutB,0.0,False,0.0,False
BSU06160,gutP,0.0,False,0.0,False
BSU06170,ydjE,0.0,False,0.0,False
BSU06230,iolT,0.0,False,0.0,False
BSU06240,bdhA,5.329686189122592e-10,False,5.329686189122592e-10,False
BSU06310,gabP,0.0,False,0.0,False
BSU06360,guaA,0.0,False,5.432189032299158e-09,False
BSU06370,pbuG,0.0,False,0.0,False
BSU06420,purE,0.0,False,4.198755668939144e-09,False
BSU06430,purK,0.0,False,0.0,False
BSU06440,purB,0.0,False,1.4214565418697646e-08,False
BSU06450,purC,0.0,False,2.1456781988235074e-08,False
BSU06470,purQ,0.0,False,0.0,False
BSU06480,purL,0.0,False,4.198755668939144e-09,False
BSU06490,purF,0.0,False,1.01427141843543e-08,False
BSU06500,purM,0.0,False,1.3024157508766154e-08,False
BSU06510,purN,0.0,False,1.198098413655889e-08,False
BSU06520,purH,0.0,False,1.9012288946694964e-08,True
BSU06530,purD,0.0,False,1.1204486757756148e-08,False
BSU06660,opuE,9.63738363713828e-10,False,0.0,False
BSU06670,gatC,2.539930945486812e-09,True,4.446141380599858e-09,True
BSU06680,gatA,2.539930945486812e-09,True,4.446141380599858e-09,True
BSU06690,gatB,2.539930945486812e-09,True,4.446141380599858e-09,True
BSU06730,rlmCD,1.9909631696628808e-13,True,2.9823146701053345e-13,True
BSU06970,yesO,0.0,False,0.0,False
BSU06980,rhgP,0.0,False,0.0,False
BSU06990,rhgQ,0.0,False,0.0,False
BSU07490,fecF,0.0,False,0.0,False
BSU07500,fecE,0.0,False,0.0,False
BSU07510,fecD,0.0,False,0.0,False
BSU07520,fecC,0.0,False,0.0,False
BSU07570,maeS,1.0697904580002459e-06,False,0.0,False
BSU07610,citM,3.4120288406318696e-11,False,3.941039178907783e-13,False
BSU07700,nagP,0.0,False,0.0,False
BSU07800,treP,0.0,False,0.0,False
BSU07810,treA,0.0,False,0.0,False
BSU07830,hypO,0.0,False,0.0,False
BSU07840,yfkN,1.1103983039513448e-11,False,4.955528585735658e-12,False
BSU07920,chaA,0.0,False,0.0,False
BSU07990,yfjR,0.0,False,0.0,False
BSU08000,yfjQ,0.0,False,8.517807068408033e-11,False
BSU08030,dusC,0.0,False,0.0,False
BSU08060,acoA,0.0,False,7.585911251771859e-10,False
BSU08070,acoB,0.0,False,7.585911251771859e-10,False
BSU08180,malA,0.0,False,0.0,False
BSU08200,malP,0.0,False,0.0,False
BSU08440,sxzY,0.0,False,0.0,False
BSU08450,sxzZ,0.0,False,0.0,False
BSU08460,sxzA,0.0,False,0.0,False
BSU08650,fabL,0.0,False,0.0,False
BSU08710,gsaB,0.0,False,0.0,False
BSU08790,thiC,0.0,False,0.0,False
BSU08820,katA,1.8211565210600624e-17,False,2.9943841800588946e-09,False
BSU08830,ssuB,0.0,False,0.0,False
BSU08840,ssuA,0.0,False,0.0,False
BSU08850,ssuC,0.0,False,0.0,False
BSU08860,ssuD,0.0,False,0.0,False
BSU09130,tcyP,0.0,False,0.0,False
BSU09240,glpW,0.0,False,0.0,False
BSU09280,glpF,4.391579574778132e-10,False,0.0,False
BSU09290,glpK,0.0,False,8.53387574443601e-12,False
BSU09300,glpD,0.0,False,5.482899521228081e-12,False
BSU09310,pgcA,0.0,False,0.0,False
BSU09410,phoA,3.981012133591095e-07,False,3.9810695172601805e-07,False
BSU09440,citA,0.0,False,0.0,False
BSU09520,sigM,0.0,False,0.0,False
BSU09530,akrN,0.0,False,0.0,False
BSU09540,plsC,1.1508984280816054e-08,True,0.0,False
BSU09680,nhaC,0.0,False,0.0,False
BSU09840,hemZ,0.0,False,0.0,False
BSU09850,khtU,0.0,False,0.0,False
BSU10010,trpP,1.2275849545018627e-08,False,0.0,False
BSU10020,serC,6.82936902386036e-08,False,1.3284099303530718e-07,False
BSU10120,hemE,0.0,False,0.0,False
BSU10130,hemH,0.0,False,0.0,False
BSU10140,hemY,0.0,False,0.0,False
BSU10170,fabHB,0.0,False,0.0,False
BSU10220,gltT,3.979944505169911e-09,False,0.0,False
BSU10270,lcfB,0.0,False,0.0,False
BSU10360,yhfT,4.358841319257888e-09,False,0.0,False
BSU10520,glcP,5.9274462211193255e-09,False,0.0,False
BSU10790,asnO,0.0,False,2.751097939990957e-09,False
BSU10870,yisU,5.8984199959374697e-08,False,0.0,False
BSU11010,samT,5.039697097160058e-10,False,8.099056498268862e-10,False
BSU11190,argC,0.0,False,7.688143980296462e-09,True
BSU11200,argJ,0.0,False,6.969035895038296e-09,True
BSU11210,argB,0.0,False,1.1570137861160174e-08,True
BSU11220,argD,0.0,False,8.612532931852961e-09,True
BSU11230,carA,0.0,False,7.1566606068794926e-09,False
BSU11240,carB,0.0,False,7.1566606068794926e-09,False
BSU11250,argF,0.0,False,8.23081612635028e-09,True
BSU11330,fabHA,3.507113705150025e-09,False,0.0,False
BSU11340,fabF,4.358841319257888e-09,True,0.0,False
BSU11420,trpS,3.2343157668905843e-10,True,6.406691410178434e-10,True
BSU11610,ppnKA,0.0,False,0.0,False
BSU11640,kefQ,0.0,False,0.0,False
BSU11650,tenA,0.0,False,0.0,False
BSU11670,thiO,0.0,False,1.3508794613824995e-09,False
BSU11710,thiD,0.0,False,0.0,False
BSU11720,fabI,4.358841319257888e-09,False,0.0,False
BSU11870,metI,1.0488917239000545e-09,False,4.695730186886846e-09,False
BSU11880,metC,0.0,False,0.0,False
BSU12010,manP,0.0,False,0.0,False
BSU12020,manA,-1.8784765673408565e-37,False,0.0,False
BSU12080,ctaO,0.0,False,0.0,False
BSU12160,yjgC,0.0,False,0.0,False
BSU12290,ndh,0.0,False,0.0,False
BSU12300,uxaC,0.0,False,0.0,False
BSU12330,yjmD,0.0,False,0.0,False
BSU12340,uxuA,0.0,False,0.0,False
BSU12360,exuT,0.0,False,0.0,False
BSU12380,uxaB,0.0,False,0.0,False
BSU12390,uxaA,0.0,False,0.0,False
BSU12840,pitB,0.0,False,7.207695782890068e-07,False
BSU12910,proCC,0.0,False,2.852818227861143e-09,False
BSU12920,dppA,0.0,False,0.0,False
BSU12930,dppB,0.0,False,0.0,False
BSU12940,dppC,0.0,False,0.0,False
BSU12950,dppD,0.0,False,0.0,False
BSU12960,dppE,0.0,False,0.0,False
BSU13010,pgl,0.0,False,0.0,False
BSU13110,purU,0.0,False,0.0,False
BSU13120,proB,0.0,False,0.0,False
BSU13130,proA,0.0,False,7.615544378438686e-09,False
BSU13170,guaN,0.0,False,0.0,False
BSU13180,metE,1.5142463303195051e-09,False,2.433472953853693e-09,False
BSU13300,mgtE,0.0,False,0.0,False
BSU13450,sigI,0.0,False,0.0,False
BSU13550,mtnA,0.0,False,0.0,False
BSU13560,mtnK,0.0,False,0.0,False
BSU13580,mtnE,0.0,False,0.0,False
BSU13590,mtnW,0.0,False,0.0,False
BSU13600,mtnX,0.0,False,0.0,False
BSU13610,mtnB,0.0,False,0.0,False
BSU13620,mtnD,0.0,False,0.0,False
BSU13730,queD,0.0,False,0.0,False
BSU13850,pfeT,0.0,False,0.0,False
BSU13890,ptsG,0.0,False,4.394408291958078e-07,False
BSU13900,ptsH,0.0,False,0.0,False
BSU13910,ptsI,0.0,False,0.0,False
BSU13960,ohaC,0.0,False,0.0,False
BSU14000,dapX,4.374018255104164e-09,True,1.3863497110087515e-08,False
BSU14180,dapH,6.639592324503831e-09,True,2.1044258079056886e-08,False
BSU14190,dapI,1.5919981022391776e-09,True,5.045854818713382e-09,False
BSU14390,fruK,0.0,False,0.0,False
BSU14400,fruA,0.0,False,0.0,False
BSU14520,adeC,0.0,False,0.0,False
BSU14530,rnjA,4.015570190402084e-12,True,7.673221196110254e-12,True
BSU14540,rnpZA,1.6513333652905034e-08,True,4.8192806591228313e-08,True
BSU14580,pdhA,0.0,False,6.347506335486e-07,False
BSU14590,pdhB,0.0,False,6.347506335486e-07,False
BSU14600,pdhC,0.0,False,6.347506335486e-07,False
BSU14610,pdhD,5.678515893680405e-07,False,6.347506335486e-07,False
BSU14630,speA,0.0,False,0.0,False
BSU14670,suhB,0.0,False,0.0,False
BSU14730,sigP,0.0,False,0.0,False
BSU14830,glsB,0.0,False,0.0,False
BSU14860,pycA,0.0,False,4.648417353818511e-08,False
BSU14870,ctaA,0.0,False,0.0,False
BSU14880,ctaB,0.0,False,0.0,False
BSU14890,ctaC,0.0,False,2.7781357231897072e-05,False
BSU14900,ctaD,0.0,False,2.7781357231897072e-05,False
BSU14910,ctaE,0.0,False,2.7781357231897072e-05,False
BSU14920,ctaF,0.0,False,2.7781357231897072e-05,False
BSU15020,coaD,0.0,False,0.0,False
BSU15080,rpmF,7.702115559784529e-07,True,1.153719595359535e-06,True
BSU15110,panE,0.0,False,0.0,False
BSU15140,rsmH,1.9909631696628808e-13,True,2.9823146701053345e-13,True
BSU15180,murE,2.667735464623545e-08,True,0.0,False
BSU15190,mraY,3.66757194578742e-08,True,0.0,False
BSU15200,murD,2.8523129574653907e-08,True,0.0,False
BSU15220,murG,3.359077023035674e-08,True,0.0,False
BSU15230,murB,3.825441252317131e-08,True,0.0,False
BSU15320,sigE,7.3058349052988385e-09,True,7.3076471813714e-09,False
BSU15350,thiQ,0.0,False,0.0,False
BSU15430,ileS,2.441639456354911e-09,True,3.209841470443391e-09,True
BSU15480,pyrP,0.0,False,0.0,False
BSU15490,pyrB,0.0,False,1.524612966969277e-08,False
BSU15500,pyrC,0.0,False,1.2109070529478671e-08,False
BSU15510,pyrAA,0.0,False,0.0,False
BSU15520,pyrAB,0.0,False,0.0,False
BSU15530,pyrK,0.0,False,1.1725799963137294e-08,False
BSU15540,pyrD,0.0,False,1.1725799963137294e-08,False
BSU15550,pyrF,0.0,False,1.873811223277334e-08,False
BSU15560,pyrE,0.0,False,2.0196861671966713e-08,False
BSU15570,cysH,1.0488917239000545e-09,False,1.7861074973181975e-09,False
BSU15580,cysP,1.0488917239000545e-09,False,-3.8058750831817506e-41,False
BSU15590,sat,1.0488917239000545e-09,False,1.7861074973181975e-09,False
BSU15600,cysC,0.0,False,0.0,False
BSU15610,sumT,0.0,False,0.0,False
BSU15620,sirB,0.0,False,0.0,False
BSU15630,sirC,0.0,False,0.0,False
BSU15650,tcaB,0.0,False,0.0,False
BSU15680,gmk,4.296311180435023e-09,False,4.061589223554906e-09,True
BSU15690,rpoZ,1.6513333652905034e-08,True,4.8192806591228313e-08,True
BSU15700,coaBC,0.0,False,0.0,False
BSU15720,defA,8.85426255057534e-11,True,1.6967697556511948e-10,True
BSU15730,fmt,8.85426255057534e-11,True,1.6967697556511948e-10,True
BSU15750,rlmN,1.9909631696628808e-13,True,2.9823146701053345e-13,True
BSU15790,rpe,7.816898902614612e-13,False,9.574036690168812e-09,False
BSU15820,rpmB,7.702115559784529e-07,True,1.153719595359535e-06,True
BSU15850,sdaAB,0.0,False,0.0,False
BSU15860,sdaAA,0.0,False,0.0,False
BSU15900,fabD,4.358841319257888e-09,True,0.0,False
BSU15910,fabG,4.358841319257888e-09,True,0.0,False
BSU15920,acpA,0.0,False,0.0,False
BSU15930,rnc,0.0,False,0.0,False
BSU15980,ffh,4.20827386380504e-08,True,3.2520474312153176e-08,True
BSU15990,rpsP,7.702115559784529e-07,True,1.153719595359535e-06,True
BSU16020,rimM,1.9909631696628808e-13,True,2.9823146701053345e-13,True
BSU16040,rplS,7.702115559784529e-07,True,1.153719595359535e-06,True
BSU16090,sucC,2.273865116529957e-06,False,2.8359720839872106e-06,False
BSU16100,sucD,2.273865116529957e-06,False,2.8359720839872106e-06,False
BSU16470,sigD,1.7851990102802036e-14,False,0.0,False
BSU16490,rpsB,7.702115559784529e-07,True,1.153719595359535e-06,True
BSU16500,tsf,3.063628983198231e-08,True,4.585383564923679e-08,True
BSU16510,pyrH,0.0,False,0.0,False
BSU16520,frr,8.85426255057534e-11,True,1.6967697556511948e-10,True
BSU16530,uppS,0.0,False,0.0,False
BSU16540,cdsA,6.5284809785711146e-09,True,0.0,False
BSU16550,dxr,2.205875859378271e-11,True,0.0,False
BSU16570,proS,9.637383637138281e-10,True,1.8890798641473157e-09,True
BSU16600,nusA,6.03754182853425e-12,True,8.158548001091867e-12,True
BSU16630,infB,1.77085251011507e-10,True,3.3935395113023936e-10,True
BSU16650,rbfA,1.9909631696628808e-13,True,2.9823146701053345e-13,True
BSU16670,ribC,1.8625526016802456e-14,True,2.680214573501148e-21,False
BSU16680,rpsO,7.702115559784529e-07,True,1.153719595359535e-06,True
BSU16690,pnpA,4.015570190402084e-12,True,7.673221196110254e-12,True
BSU16730,spoVFA,0.0,False,0.0,False
BSU16740,spoVFB,0.0,False,0.0,False
BSU16750,asd,8.060582300235642e-09,True,5.775877416871924e-08,True
BSU16760,dapG,2.6408898261392323e-09,False,1.8923516117189813e-08,False
BSU16770,dapA,5.637614278542316e-09,True,1.7868478067542555e-08,False
BSU16780,rnjB,4.015570190402084e-12,True,7.673221196110254e-12,True
BSU16920,pgsA,2.2957078706297896e-09,True,0.0,False
BSU16960,rny,4.015570190402084e-12,True,7.673221196110254e-12,True
BSU16990,tdh,0.0,False,0.0,False
BSU17000,kbl,0.0,False,0.0,False
BSU17150,pksG,0.0,False,0.0,False
BSU17380,nrdE,4.1593117084633715e-09,False,0.0,False
BSU17390,nrdF,4.1593117084633715e-09,False,0.0,False
BSU17410,cwlC,0.0,False,0.0,False
BSU17460,glnA,8.830701620634572e-10,False,4.016916879487403e-08,True
BSU17600,xylA,0.0,False,0.0,False
BSU17610,xylB,0.0,False,0.0,False
BSU17660,dutA,0.0,False,0.0,False
BSU17680,thyA,7.47107045915597e-10,False,0.0,False
BSU17710,tatAC,-1.60696690821556e-36,False,0.0,False
BSU17890,tktA,9.805864791162288e-13,False,6.432343457920489e-09,False
BSU18000,citB,2.8056486050825473e-08,False,2.0497727626086777e-07,False
BSU18120,alsT,0.0,False,0.0,False
BSU18210,ldeE,0.0,False,0.0,False
BSU18220,ldeF,0.0,False,0.0,False
BSU18230,ldeG,0.0,False,0.0,False
BSU18250,ldeI,0.0,False,0.0,False
BSU18260,ldeJ,0.0,False,0.0,False
BSU18410,ggt,0.0,False,0.0,False
BSU18440,gltB,0.0,False,0.0,False
BSU18450,gltA,0.0,False,0.0,False
BSU18470,proJ,0.0,False,8.297595975269058e-09,False
BSU18480,proH,0.0,False,0.0,False
BSU18540,yoaB,0.0,False,0.0,False
BSU18570,yoaE,0.0,False,0.0,False
BSU18670,oxdD,0.0,False,8.490820708107503e-10,False
BSU18800,penP,0.0,False,0.0,False
BSU18830,yppS,0.0,False,0.0,False
BSU19230,azoJ,0.0,False,0.0,False
BSU19310,dhaS,0.0,False,0.0,False
BSU19350,yocS,0.0,False,0.0,False
BSU19360,odhB,5.678515893680405e-07,False,0.0,False
BSU19370,odhA,5.678515893680405e-07,False,0.0,False
BSU19520,yojA,0.0,False,0.0,False
BSU19580,yodF,0.0,False,0.0,False
BSU19630,deoD,9.11963911069333e-08,False,9.043165152730234e-08,False
BSU19690,kamA,0.0,False,0.0,False
BSU19710,yodQ,0.0,False,0.0,False
BSU19800,phyC,0.0,False,0.0,False
BSU20020,dutB,0.0,False,0.0,False
BSU20250,mtbP,1.21781801433121e-11,False,2.9316077724688182e-12,False
BSU21680,msrB,0.0,False,0.0,False
BSU21690,msrA,0.0,False,0.0,False
BSU21770,ilvA,1.2712215723871813e-08,False,0.0,False
BSU21810,dfrA,1.0653363416261759e-09,True,5.738366908490508e-12,False
BSU21820,thyB,0.0,False,0.0,False
BSU21870,ilvD,1.6831628846854904e-08,False,3.325198228558786e-08,True
BSU21900,bsaA,0.0,False,0.0,False
BSU21910,metAA,3.36799164615354e-09,False,1.5077991065866084e-08,False
BSU21920,ugtP,1.2878220373797908e-09,True,0.0,False
BSU22060,pbuX,0.0,False,0.0,False
BSU22070,xpt,0.0,False,0.0,False
BSU22090,kdgT,0.0,False,0.0,False
BSU22100,kdgA,0.0,False,0.0,False
BSU22110,kdgK,0.0,False,0.0,False
BSU22130,kduI,0.0,False,0.0,False
BSU22140,kduD,0.0,False,0.0,False
BSU22360,asnS,1.0637000349689931e-09,True,1.6873979050219646e-09,True
BSU22370,aspB,0.0,False,1.4153381614154608e-07,True
BSU22410,panD,0.0,False,0.0,False
BSU22420,panC,0.0,False,0.0,False
BSU22430,panB,0.0,False,0.0,False
BSU22440,birA,2.3698068321942314e-08,True,0.0,False
BSU22480,mgsA,0.0,False,0.0,False
BSU22490,dapB,8.287410506973464e-09,True,2.6267035232297956e-08,False
BSU22540,qcrC,0.0,False,4.678228648308093e-05,False
BSU22550,qcrB,0.0,False,4.678228648308093e-05,False
BSU22560,qcrA,0.0,False,4.678228648308093e-05,False
BSU22600,aroA,0.0,False,1.995459690847948e-08,False
BSU22610,tyrA,0.0,False,6.935501448858341e-09,False
BSU22620,hisC,0.0,False,4.8639253691860464e-09,False
BSU22630,trpA,0.0,False,2.134682939057091e-09,True
BSU22640,trpB,0.0,False,2.134682939057091e-09,True
BSU22650,trpF,0.0,False,4.13437516357068e-09,True
BSU22660,trpC,0.0,False,3.7143990739572326e-09,True
BSU22670,trpD,0.0,False,3.0537574238224774e-09,True
BSU22680,trpE,0.0,False,0.0,False
BSU22690,aroH,0.0,False,2.4319626845930232e-09,False
BSU22700,aroB,0.0,False,2.129557441064336e-08,False
BSU22710,aroF,0.0,False,2.080020782226004e-08,False
BSU22730,ndk,4.441969924572495e-07,True,4.121589100197126e-07,True
BSU22740,hepT,2.2490502918239297e-12,True,0.0,False
BSU22750,menG,4.581425309871018e-12,True,0.0,False
BSU22760,hepS,2.2490502918239297e-12,True,0.0,False
BSU22780,folEA,0.0,False,1.3310066361114527e-11,False
BSU22830,gpsA,7.87828334823437e-09,False,0.0,False
BSU22870,fni,0.0,False,0.0,False
BSU22880,rpfA,7.702115559784529e-07,True,1.153719595359535e-06,True
BSU22890,cmk,2.8754839239195242e-08,False,5.226626537056672e-09,False
BSU22960,gudB,0.0,False,0.0,False
BSU23050,fmnP,-2.0762439458748133e-54,False,0.0,False
BSU23070,serA,1.9709079081624174e-08,False,3.833697707455864e-08,False
BSU23080,aroC,0.0,False,2.8501359757826657e-08,False
BSU23100,sigX,1.1490436384020304e-12,False,0.0,False
BSU23250,ribH,1.2281829080720713e-12,False,1.7673561144905082e-19,False
BSU23260,ribBA,2.7227173749776428e-14,False,3.917992319441973e-21,False
BSU23270,ribE,6.140914540360356e-14,False,8.83678057245254e-21,False
